COUNTRY_REGION,CONTINENTEXP,ISO3166_1,CASES,DEATHS,CASES_SINCE_PREV_DAY,DEATHS_SINCE_PREV_DAY,POPULATION,DATE,LAST_UPDATE_DATE,LAST_REPORTED_FLAG
Algeria,Africa,DZ,34,2,-4,0,42228429,2020-03-25,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,29,0,-5,-2,42228429,2020-03-24,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,62,2,33,2,42228429,2020-03-23,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,37,5,-25,3,42228429,2020-03-22,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,12,3,-25,-2,42228429,2020-03-21,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,18,1,6,-2,42228429,2020-03-20,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,12,1,-6,0,42228429,2020-03-19,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,2,1,-10,0,42228429,2020-03-18,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,10,0,8,-1,42228429,2020-03-17,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,11,2,1,2,42228429,2020-03-16,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,11,0,0,-2,42228429,2020-03-15,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,1,1,-10,1,42228429,2020-03-14,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,5,1,4,0,42228429,2020-03-13,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,-5,-1,42228429,2020-03-12,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,3,0,3,0,42228429,2020-03-09,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,5,0,2,0,42228429,2020-03-06,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,7,0,2,0,42228429,2020-03-05,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,2,0,-5,0,42228429,2020-03-04,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,-2,0,42228429,2020-03-02,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,2,0,2,0,42228429,2020-03-01,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,-2,0,42228429,2020-02-29,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-02-28,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-02-27,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,1,0,1,0,42228429,2020-02-26,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,-1,0,42228429,2020-02-25,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-02-24,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-02-23,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-02-22,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-02-21,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-02-20,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-02-19,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-02-18,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-02-17,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-02-16,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-02-15,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-02-14,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-02-13,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-02-12,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-02-11,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-02-10,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-02-09,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-02-08,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-02-07,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-02-06,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-02-05,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-02-04,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-02-03,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-02-02,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-02-01,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-31,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-30,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-29,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-28,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-27,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-26,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-25,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-24,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-23,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-22,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-21,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-20,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-19,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-18,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-17,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-16,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-15,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-14,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-13,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-12,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-11,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-10,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-09,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-08,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-07,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-06,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-05,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-04,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-03,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-02,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2020-01-01,2020-05-21 23:04:28.463,FALSE
Algeria,Africa,DZ,0,0,0,0,42228429,2019-12-31,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,1,0,0,0,77006,2020-05-21,2020-05-21 23:04:28.463,TRUE
Andorra,Europe,AD,0,0,-1,0,77006,2020-05-20,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,0,0,0,0,77006,2020-05-19,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,0,0,0,0,77006,2020-05-18,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,0,2,0,2,77006,2020-05-17,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,0,0,0,-2,77006,2020-05-16,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,1,0,1,0,77006,2020-05-15,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,2,1,1,1,77006,2020-05-14,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,2,0,0,-1,77006,2020-05-13,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,1,0,-1,0,77006,2020-05-12,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,1,0,0,0,77006,2020-05-11,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,2,1,1,1,77006,2020-05-10,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,0,0,-2,-1,77006,2020-05-09,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,1,1,1,1,77006,2020-05-08,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,0,0,-1,-1,77006,2020-05-07,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,1,1,1,1,77006,2020-05-06,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,2,0,1,-1,77006,2020-05-05,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,1,1,-1,1,77006,2020-05-04,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,1,1,0,0,77006,2020-05-03,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,1,1,0,0,77006,2020-05-02,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,2,0,1,-1,77006,2020-05-01,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,0,1,-2,1,77006,2020-04-30,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,0,1,0,0,77006,2020-04-29,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,3,0,3,-1,77006,2020-04-28,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,7,0,4,0,77006,2020-04-27,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,2,0,-5,0,77006,2020-04-26,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,7,3,5,3,77006,2020-04-25,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,1,0,-6,-3,77006,2020-04-24,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,6,0,5,0,77006,2020-04-23,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,0,1,-6,1,77006,2020-04-22,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,4,0,4,-1,77006,2020-04-21,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,9,1,5,1,77006,2020-04-20,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,8,0,-1,-1,77006,2020-04-19,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,14,2,6,2,77006,2020-04-18,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,9,0,-5,-2,77006,2020-04-17,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,14,2,5,2,77006,2020-04-16,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,13,2,-1,0,77006,2020-04-15,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,8,0,-5,-2,77006,2020-04-14,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,16,1,8,1,77006,2020-04-13,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,21,2,5,1,77006,2020-04-12,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,18,1,-3,-1,77006,2020-04-11,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,19,2,1,1,77006,2020-04-10,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,19,1,0,-1,77006,2020-04-09,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,19,1,0,0,77006,2020-04-08,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,25,3,6,2,77006,2020-04-07,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,35,1,10,-2,77006,2020-04-06,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,27,1,-8,0,77006,2020-04-05,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,11,1,-16,0,77006,2020-04-04,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,38,1,27,0,77006,2020-04-03,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,14,2,-24,1,77006,2020-04-02,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,6,4,-8,2,77006,2020-04-01,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,36,2,30,-2,77006,2020-03-31,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,26,2,-10,0,77006,2020-03-30,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,41,1,15,-1,77006,2020-03-29,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,43,0,2,-1,77006,2020-03-28,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,36,3,-7,3,77006,2020-03-27,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,24,0,-12,-3,77006,2020-03-26,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,31,0,7,0,77006,2020-03-25,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,20,0,-11,0,77006,2020-03-24,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,25,0,5,0,77006,2020-03-23,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,13,0,-12,0,77006,2020-03-22,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,0,0,-13,0,77006,2020-03-21,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,22,0,22,0,77006,2020-03-20,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,39,0,17,0,77006,2020-03-19,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,0,0,-39,0,77006,2020-03-18,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,9,0,9,0,77006,2020-03-17,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,3,0,-6,0,77006,2020-03-16,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,1,0,-2,0,77006,2020-03-14,2020-05-21 23:04:28.463,FALSE
Andorra,Europe,AD,1,0,0,0,77006,2020-03-03,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,2,1,0,0,30809762,2020-05-21,2020-05-21 23:04:28.463,TRUE
Angola,Africa,AO,2,0,0,-1,30809762,2020-05-20,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,-2,0,30809762,2020-05-19,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,0,0,30809762,2020-05-18,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,0,0,30809762,2020-05-17,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,0,0,30809762,2020-05-16,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,3,0,3,0,30809762,2020-05-15,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,-3,0,30809762,2020-05-14,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,0,0,30809762,2020-05-13,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,0,0,30809762,2020-05-12,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,2,0,2,0,30809762,2020-05-11,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,-2,0,30809762,2020-05-10,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,7,0,7,0,30809762,2020-05-09,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,-7,0,30809762,2020-05-08,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,0,0,30809762,2020-05-07,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,1,0,1,0,30809762,2020-05-06,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,-1,0,30809762,2020-05-05,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,0,0,30809762,2020-05-04,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,6,0,6,0,30809762,2020-05-03,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,2,0,-4,0,30809762,2020-05-02,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,-2,0,30809762,2020-05-01,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,0,0,30809762,2020-04-30,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,0,0,30809762,2020-04-29,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,1,0,1,0,30809762,2020-04-28,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,1,0,0,0,30809762,2020-04-27,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,-1,0,30809762,2020-04-26,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,0,0,30809762,2020-04-25,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,1,0,1,0,30809762,2020-04-24,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,-1,0,30809762,2020-04-23,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,0,0,30809762,2020-04-22,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,0,0,30809762,2020-04-21,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,0,0,30809762,2020-04-20,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,5,0,5,0,30809762,2020-04-19,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,-5,0,30809762,2020-04-18,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,0,0,30809762,2020-04-17,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,0,0,30809762,2020-04-16,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,0,0,30809762,2020-04-15,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,0,0,30809762,2020-04-14,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,0,0,30809762,2020-04-13,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,0,0,30809762,2020-04-12,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,0,0,30809762,2020-04-11,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,0,0,30809762,2020-04-10,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,2,0,2,0,30809762,2020-04-09,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,1,0,-1,0,30809762,2020-04-08,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,2,0,1,0,30809762,2020-04-07,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,4,0,2,0,30809762,2020-04-06,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,2,0,-2,0,30809762,2020-04-05,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,-2,0,30809762,2020-04-04,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,0,0,30809762,2020-04-03,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,1,0,1,0,30809762,2020-04-02,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,-1,0,30809762,2020-04-01,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,0,0,30809762,2020-03-31,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,3,2,3,2,30809762,2020-03-30,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,-3,-2,30809762,2020-03-29,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,1,0,1,0,30809762,2020-03-28,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,1,0,0,0,30809762,2020-03-27,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,-1,0,30809762,2020-03-26,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,0,0,30809762,2020-03-25,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,0,0,30809762,2020-03-24,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,0,0,0,0,30809762,2020-03-23,2020-05-21 23:04:28.463,FALSE
Angola,Africa,AO,2,0,2,0,30809762,2020-03-22,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-05-21,2020-05-21 23:04:28.463,TRUE
Anguilla,America,AI,0,0,0,0,,2020-05-20,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-05-19,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-05-18,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-05-17,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-05-16,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-05-15,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-05-14,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-05-13,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-05-12,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-05-11,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-05-10,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-05-09,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-05-08,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-05-07,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-05-06,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-05-05,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-05-04,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-05-03,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-05-02,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-05-01,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-04-30,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-04-29,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-04-28,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-04-27,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-04-26,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-04-25,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-04-24,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-04-23,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-04-22,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-04-21,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-04-20,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-04-19,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-04-18,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-04-17,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-04-16,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-04-15,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-04-14,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-04-13,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-04-12,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-04-11,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-04-10,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-04-09,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-04-08,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-04-07,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-04-06,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-04-05,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-04-04,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,1,0,1,0,,2020-04-03,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,-1,0,,2020-04-02,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-04-01,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-03-31,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-03-30,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-03-29,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,0,0,0,0,,2020-03-28,2020-05-21 23:04:28.463,FALSE
Anguilla,America,AI,2,0,2,0,,2020-03-27,2020-05-21 23:04:28.463,FALSE
Antigua and Barbuda,America,AG,0,0,0,0,96286,2020-05-21,2020-05-21 23:04:28.463,TRUE
Antigua and Barbuda,America,AG,0,0,0,0,96286,2020-05-20,2020-05-21 23:04:28.463,FALSE
Antigua and Barbuda,America,AG,0,0,0,0,96286,2020-05-19,2020-05-21 23:04:28.463,FALSE
Antigua and Barbuda,America,AG,0,0,0,0,96286,2020-05-18,2020-05-21 23:04:28.463,FALSE
Antigua and Barbuda,America,AG,0,0,0,0,96286,2020-05-17,2020-05-21 23:04:28.463,FALSE
Antigua and Barbuda,America,AG,0,0,0,0,96286,2020-05-16,2020-05-21 23:04:28.463,FALSE
Antigua and Barbuda,America,AG,0,0,0,0,96286,2020-05-15,2020-05-21 23:04:28.463,FALSE
Antigua and Barbuda,America,AG,0,0,0,0,96286,2020-05-14,2020-05-21 23:04:28.463,FALSE
