COUNTRY	PROVINCE	COUNTY	Country_cd	Province_cd	Continent	Region	ACTIVE	PEOPLE_TESTED	CONFIRMED	PEOPLE_HOSPITALIZED	DEATHS	RECOVERED	INCIDENT_RATE	TESTING_RATE	HOSPITALIZATION_RATE	MORTALITY_RATE	LONG	LAT	LAST_REPORTED_FLAG
United States	Texas	Fayette	US	TX	America	Americas	32	0	34	0	2	0	134.1434546	0	0	0	-96.92076062	29.87788372	FALSE
United States	West Virginia	Fayette	US	WV	America	Americas	43	0	46	0	3	0	108.4752158	0	0	0	-81.08286634	38.02974928	FALSE
United States	Michigan	Federal Correctional Institution (FCI)	US	MI	America	Americas	138	0	142	0	4	0	0	0	0	0			FALSE
United States	Tennessee	Fentress	US	TN	America	Americas	12	0	12	0	0	0	64.78432219	0	0	0	-84.92870012	36.38128818	FALSE
United States	Montana	Fergus	US	MT	America	Americas	0	0	0	0	0	0	0	0	0	0	-109.2245206	47.26331584	FALSE
United States	Washington	Ferry	US	WA	America	Americas	1	0	1	0	0	0	13.11131507	0	0	0	-118.5154041	48.4711431	FALSE
United States	Minnesota	Fillmore	US	MN	America	Americas	16	0	17	0	1	0	80.69492571	0	0	0	-92.08980382	43.67394126	FALSE
United States	Nebraska	Fillmore	US	NE	America	Americas	5	0	5	0	0	0	91.54155987	0	0	0	-97.59646937	40.52458567	FALSE
United States	Kansas	Finney	US	KS	America	Americas	1458	0	1466	0	8	0	4020.072943	0	0	0	-100.7381938	38.04340344	FALSE
United States	Texas	Fisher	US	TX	America	Americas	1	0	2	0	1	0	52.21932115	0	0	0	-100.4019302	32.74281316	FALSE
United States	Florida	Flagler	US	FL	America	Americas	175	0	179	0	4	0	155.5426178	0	0	0	-81.31508595	29.45933576	FALSE
United States	Montana	Flathead	US	MT	America	Americas	35	0	37	0	2	0	35.64341175	0	0	0	-114.0520569	48.29575866	FALSE
United States	Kentucky	Fleming	US	KY	America	Americas	3	0	3	0	0	0	20.57472053	0	0	0	-83.69657514	38.36758311	FALSE
United States	South Carolina	Florence	US	SC	America	Americas	588	0	622	0	34	0	449.7696919	0	0	0	-79.70189312	34.02361754	FALSE
United States	Wisconsin	Florence	US	WI	America	Americas	2	0	2	0	0	0	46.56577416	0	0	0	-88.39804137	45.84963535	FALSE
United States	Georgia	Floyd	US	GA	America	Americas	243	0	258	0	15	0	261.9342525	0	0	0	-85.21577392	34.26268279	FALSE
United States	Indiana	Floyd	US	IN	America	Americas	279	0	318	0	39	0	404.9820432	0	0	0	-85.90385377	38.32117957	FALSE
United States	Iowa	Floyd	US	IA	America	Americas	18	0	19	0	1	0	121.467843	0	0	0	-92.78940097	43.0600053	FALSE
United States	Kentucky	Floyd	US	KY	America	Americas	16	0	16	0	0	0	44.95771165	0	0	0	-82.74750924	37.56213922	FALSE
United States	Texas	Floyd	US	TX	America	Americas	8	0	8	0	0	0	140.0560224	0	0	0	-101.3031546	34.07227468	FALSE
United States	Virginia	Floyd	US	VA	America	Americas	6	0	6	0	0	0	38.09765699	0	0	0	-80.36738849	36.9302126	FALSE
United States	Virginia	Fluvanna	US	VA	America	Americas	84	0	90	0	6	0	330.0330033	0	0	0	-78.27715475	37.84157909	FALSE
United States	Wisconsin	Fond du Lac	US	WI	America	Americas	187	0	192	0	5	0	185.6812665	0	0	0	-88.48885325	43.75354908	FALSE
United States	Illinois	Ford	US	IL	America	Americas	19	0	20	0	1	0	154.3090811	0	0	0	-88.22350769	40.59706922	FALSE
United States	Kansas	Ford	US	KS	America	Americas	1614	0	1622	0	8	0	4824.652726	0	0	0	-99.88825298	37.69200114	FALSE
United States	Pennsylvania	Forest	US	PA	America	Americas	7	0	7	0	0	0	96.59169311	0	0	0	-79.23229292	41.51095103	FALSE
United States	Wisconsin	Forest	US	WI	America	Americas	25	0	26	0	1	0	288.7605509	0	0	0	-88.77084892	45.66678019	FALSE
United States	Mississippi	Forrest	US	MS	America	Americas	485	0	523	0	38	0	698.2923215	0	0	0	-89.25832496	31.18961454	FALSE
United States	Georgia	Forsyth	US	GA	America	Americas	497	0	509	0	12	0	208.3913335	0	0	0	-84.1231513	34.22604035	FALSE
United States	North Carolina	Forsyth	US	NC	America	Americas	1168	0	1179	0	11	0	308.4005807	0	0	0	-80.25459052	36.12859861	FALSE
United States	Texas	Fort Bend	US	TX	America	Americas	1725	0	1766	0	41	0	217.5712835	0	0	0	-95.77219463	29.52704478	FALSE
United States	North Dakota	Foster	US	ND	America	Americas	1	0	1	0	0	0	31.15264798	0	0	0	-98.88279923	47.4571084	FALSE
United States	Indiana	Fountain	US	IN	America	Americas	18	0	20	0	2	0	122.3540927	0	0	0	-87.24217689	40.12361933	FALSE
United States	Alabama	Franklin	US	AL	America	Americas	508	0	515	0	7	0	1642.114661	0	0	0	-87.84289505	34.44235334	FALSE
United States	Arkansas	Franklin	US	AR	America	Americas	4	0	4	0	0	0	22.57973469	0	0	0	-93.89299569	35.51202821	FALSE
United States	Florida	Franklin	US	FL	America	Americas	2	0	2	0	0	0	16.49484536	0	0	0	-84.82731662	29.83791238	FALSE
United States	Georgia	Franklin	US	GA	America	Americas	44	0	45	0	1	0	192.7277399	0	0	0	-83.23159927	34.37525597	FALSE
United States	Illinois	Franklin	US	IL	America	Americas	12	0	12	0	0	0	31.19394837	0	0	0	-88.92567818	37.99189086	FALSE
United States	Indiana	Franklin	US	IN	America	Americas	101	0	109	0	8	0	478.9524563	0	0	0	-85.06062647	39.4142482	FALSE
United States	Iowa	Franklin	US	IA	America	Americas	12	0	12	0	0	0	119.1658391	0	0	0	-93.26256925	42.73270384	FALSE
United States	Kansas	Franklin	US	KS	America	Americas	34	0	34	0	0	0	133.1036643	0	0	0	-95.28644341	38.56443815	FALSE
United States	Kentucky	Franklin	US	KY	America	Americas	28	0	28	0	0	0	54.91165108	0	0	0	-84.87962551	38.2379395	FALSE
United States	Louisiana	Franklin	US	LA	America	Americas	301	0	311	0	10	0	1553.834624	0	0	0	-91.67589857	32.13675181	FALSE
United States	Maine	Franklin	US	ME	America	Americas	35	0	36	0	1	0	119.2092453	0	0	0	-70.44381045	44.97330019	FALSE
United States	Massachusetts	Franklin	US	MA	America	Americas	272	0	319	0	47	0	454.5454545	0	0	0	-72.58602547	42.58119713	FALSE
United States	Mississippi	Franklin	US	MS	America	Americas	26	0	28	0	2	0	363.0234669	0	0	0	-90.89672989	31.47786634	FALSE
United States	Missouri	Franklin	US	MO	America	Americas	124	0	140	0	16	0	134.6581127	0	0	0	-91.07522826	38.41127108	FALSE
United States	Nebraska	Franklin	US	NE	America	Americas	6	0	6	0	0	0	201.4098691	0	0	0	-98.95299073	40.17636348	FALSE
United States	New York	Franklin	US	NY	America	Americas	20	0	20	0	0	0	39.98240774	0	0	0	-74.29926032	44.59040891	FALSE
United States	North Carolina	Franklin	US	NC	America	Americas	135	0	157	0	22	0	225.2995623	0	0	0	-78.28708884	36.081519	FALSE
United States	Ohio	Franklin	US	OH	America	Americas	5313	0	5566	0	253	0	422.7054975	0	0	0	-83.01115755	39.96995815	FALSE
United States	Pennsylvania	Franklin	US	PA	America	Americas	728	0	762	0	34	0	491.5272823	0	0	0	-77.72157791	39.92956518	FALSE
United States	Tennessee	Franklin	US	TN	America	Americas	48	0	49	0	1	0	116.0917362	0	0	0	-86.09201039	35.15634626	FALSE
United States	Texas	Franklin	US	TX	America	Americas	13	0	13	0	0	0	121.2121212	0	0	0	-95.21917243	33.17653242	FALSE
United States	Vermont	Franklin	US	VT	America	Americas	94	0	99	0	5	0	200.3967451	0	0	0	-72.91249563	44.85627605	FALSE
United States	Virginia	Franklin	US	VA	America	Americas	34	0	35	0	1	0	62.45316013	0	0	0	-79.88023649	36.99536167	FALSE
United States	Washington	Franklin	US	WA	America	Americas	503	0	523	0	20	0	549.242822	0	0	0	-118.9018212	46.53351425	FALSE
United States	Virginia	Franklin City	US	VA	America	Americas	40	0	42	0	2	0	527.1745952	0	0	0	-76.93859681	36.6831435	FALSE
United States	Maryland	Frederick	US	MD	America	Americas	1751	0	1856	0	105	0	715.0920643	0	0	0	-77.39999394	39.47296601	FALSE
United States	Virginia	Frederick	US	VA	America	Americas	327	0	331	0	4	0	370.6067426	0	0	0	-78.25974949	39.20172582	FALSE
United States	Virginia	Fredericksburg	US	VA	America	Americas	147	0	147	0	0	0	506.268081	0	0	0	-77.4922454	38.2977863	FALSE
United States	Minnesota	Freeborn	US	MN	America	Americas	108	0	108	0	0	0	356.6592913	0	0	0	-93.34884422	43.67385583	FALSE
United States	Texas	Freestone	US	TX	America	Americas	10	0	10	0	0	0	50.71765482	0	0	0	-96.15072516	31.70422788	FALSE
United States	Colorado	Fremont	US	CO	America	Americas	26	0	26	0	0	0	54.34896214	0	0	0	-105.4399667	38.47362326	FALSE
United States	Idaho	Fremont	US	ID	America	Americas	3	0	3	0	0	0	22.90251164	0	0	0	-111.4809943	44.22800938	FALSE
United States	Iowa	Fremont	US	IA	America	Americas	4	0	4	0	0	0	57.47126437	0	0	0	-95.60129045	40.7454272	FALSE
United States	Wyoming	Fremont	US	WY	America	Americas	261	0	261	0	0	0	664.7818446	0	0	0	-108.6296893	43.04183996	FALSE
United States	California	Fresno	US	CA	America	Americas	1626	0	1658	0	32	0	165.9491883	0	0	0	-119.6466953	36.75733899	FALSE
United States	Texas	Frio	US	TX	America	Americas	37	0	37	0	0	0	182.212154	0	0	0	-99.10804207	28.86751206	FALSE
United States	Nebraska	Frontier	US	NE	America	Americas	1	0	1	0	0	0	38.06623525	0	0	0	-100.3924658	40.52993007	FALSE
United States	Arkansas	Fulton	US	AR	America	Americas	7	0	7	0	0	0	56.10322994	0	0	0	-91.81729127	36.38177105	FALSE
United States	Georgia	Fulton	US	GA	America	Americas	4157	0	4381	0	224	0	411.7725016	0	0	0	-84.46319413	33.79216944	FALSE
United States	Illinois	Fulton	US	IL	America	Americas	11	0	11	0	0	0	32.03261503	0	0	0	-90.20862357	40.47289135	FALSE
United States	Indiana	Fulton	US	IN	America	Americas	47	0	48	0	1	0	240.3124061	0	0	0	-86.26252745	41.0469907	FALSE
United States	Kentucky	Fulton	US	KY	America	Americas	5	0	5	0	0	0	83.76612498	0	0	0	-89.20140068	36.55238827	FALSE
United States	New York	Fulton	US	NY	America	Americas	182	0	200	0	18	0	374.6511062	0	0	0	-74.41798804	43.11363907	FALSE
United States	Ohio	Fulton	US	OH	America	Americas	37	0	37	0	0	0	87.83174287	0	0	0	-84.12571393	41.60213491	FALSE
United States	Pennsylvania	Fulton	US	PA	America	Americas	14	0	15	0	1	0	103.2346869	0	0	0	-78.11163677	39.92913544	FALSE
United States	Nebraska	Furnas	US	NE	America	Americas	8	0	8	0	0	0	171.0863986	0	0	0	-99.91247454	40.17642064	FALSE
United States	Florida	Gadsden	US	FL	America	Americas	267	0	268	0	1	0	586.9469996	0	0	0	-84.61915825	30.57796289	FALSE
United States	Nebraska	Gage	US	NE	America	Americas	40	0	44	0	4	0	204.527495	0	0	0	-96.68946704	40.26186809	FALSE
United States	Texas	Gaines	US	TX	America	Americas	7	0	7	0	0	0	32.5702587	0	0	0	-102.6353295	32.74055318	FALSE
United States	Virginia	Galax	US	VA	America	Americas	107	0	107	0	0	0	1685.835828	0	0	0	-80.91703124	36.66601852	FALSE
United States	Illinois	Gallatin	US	IL	America	Americas	2	0	2	0	0	0	41.42502071	0	0	0	-88.22953869	37.76430935	FALSE
United States	Kentucky	Gallatin	US	KY	America	Americas	15	0	15	0	0	0	169.1284249	0	0	0	-84.8558382	38.75398691	FALSE
United States	Montana	Gallatin	US	MT	America	Americas	149	0	150	0	1	0	131.0799238	0	0	0	-111.1692571	45.54486106	FALSE
United States	Ohio	Gallia	US	OH	America	Americas	6	0	7	0	1	0	23.41293732	0	0	0	-82.31647569	38.82708533	FALSE
United States	Texas	Galveston	US	TX	America	Americas	747	0	779	0	32	0	227.685239	0	0	0	-94.90469073	29.40167322	FALSE
United States	Colorado	Garfield	US	CO	America	Americas	133	0	135	0	2	0	224.7714823	0	0	0	-107.902708	39.59921777	FALSE
United States	Nebraska	Garfield	US	NE	America	Americas	1	0	1	0	0	0	50.78720163	0	0	0	-98.99111827	41.91428955	FALSE
United States	Oklahoma	Garfield	US	OK	America	Americas	25	0	26	0	1	0	42.58385744	0	0	0	-97.78265517	36.3791334	FALSE
United States	Washington	Garfield	US	WA	America	Americas	0	0	0	0	0	0	0	0	0	0	-117.5454032	46.43197502	FALSE
United States	Arkansas	Garland	US	AR	America	Americas	135	0	136	0	1	0	136.8401988	0	0	0	-93.14921604	34.57692074	FALSE
United States	Kentucky	Garrard	US	KY	America	Americas	5	0	5	0	0	0	28.30295483	0	0	0	-84.53289319	37.6388668	FALSE
United States	Maryland	Garrett	US	MD	America	Americas	10	0	10	0	0	0	34.4661198	0	0	0	-79.27355126	39.52786077	FALSE
United States	Oklahoma	Garvin	US	OK	America	Americas	16	0	17	0	1	0	61.34747934	0	0	0	-97.30811132	34.70418038	FALSE
United States	Texas	Garza	US	TX	America	Americas	5	0	5	0	0	0	80.26970621	0	0	0	-101.2984114	33.17969345	FALSE
United States	Missouri	Gasconade	US	MO	America	Americas	2	0	2	0	0	0	13.5998912	0	0	0	-91.50847147	38.43947277	FALSE
United States	North Carolina	Gaston	US	NC	America	Americas	253	0	261	0	8	0	116.2433361	0	0	0	-81.17477045	35.29373559	FALSE
United States	North Carolina	Gates	US	NC	America	Americas	24	0	25	0	1	0	216.2255665	0	0	0	-76.69749701	36.44667547	FALSE
United States	Kansas	Geary	US	KS	America	Americas	20	0	20	0	0	0	63.15124724	0	0	0	-96.7577178	38.99871131	FALSE
United States	Ohio	Geauga	US	OH	America	Americas	241	0	272	0	31	0	290.4462408	0	0	0	-81.17935342	41.49952319	FALSE
United States	Idaho	Gem	US	ID	America	Americas	17	0	17	0	0	0	93.86042403	0	0	0	-116.398376	44.06482372	FALSE
United States	Michigan	Genesee	US	MI	America	Americas	1734	0	1983	0	249	0	488.6487126	0	0	0	-83.70589709	43.02244215	FALSE
United States	New York	Genesee	US	NY	America	Americas	193	0	197	0	4	0	343.924581	0	0	0	-78.19135193	43.0022601	FALSE
United States	Alabama	Geneva	US	AL	America	Americas	40	0	40	0	0	0	152.2591451	0	0	0	-85.83572839	31.09389027	FALSE
United States	Missouri	Gentry	US	MO	America	Americas	25	0	25	0	0	0	380.4595952	0	0	0	-94.40944419	40.21097916	FALSE
United States	Mississippi	George	US	MS	America	Americas	20	0	21	0	1	0	85.71428571	0	0	0	-88.64436789	30.86259065	FALSE
United States	South Carolina	Georgetown	US	SC	America	Americas	68	0	71	0	3	0	113.2737715	0	0	0	-79.33202141	33.43443342	FALSE
United States	Indiana	Gibson	US	IN	America	Americas	12	0	14	0	2	0	41.59363023	0	0	0	-87.58054938	38.30393723	FALSE
United States	Tennessee	Gibson	US	TN	America	Americas	60	0	61	0	1	0	124.1528097	0	0	0	-88.93358327	35.99438059	FALSE
United States	Arizona	Gila	US	AZ	America	Americas	27	0	28	0	1	0	51.83457366	0	0	0	-110.8132779	33.80190085	FALSE
United States	Florida	Gilchrist	US	FL	America	Americas	12	0	12	0	0	0	64.57862448	0	0	0	-82.79880657	29.72856978	FALSE
United States	Tennessee	Giles	US	TN	America	Americas	12	0	12	0	0	0	40.72766766	0	0	0	-87.03992678	35.20222469	FALSE
United States	Virginia	Giles	US	VA	America	Americas	5	0	5	0	0	0	29.90430622	0	0	0	-80.70636931	37.31234791	FALSE
United States	Texas	Gillespie	US	TX	America	Americas	5	0	5	0	0	0	18.52675263	0	0	0	-98.94676915	30.31824095	FALSE
United States	Georgia	Gilmer	US	GA	America	Americas	149	0	149	0	0	0	474.9912334	0	0	0	-84.45802506	34.69316688	FALSE
United States	West Virginia	Gilmer	US	WV	America	Americas	10	0	10	0	0	0	127.8281989	0	0	0	-80.85952723	38.9251277	FALSE
United States	Colorado	Gilpin	US	CO	America	Americas	3	0	3	0	0	0	48.05382028	0	0	0	-105.5252597	39.85646523	FALSE
United States	Montana	Glacier	US	MT	America	Americas	6	0	6	0	0	0	43.62684505	0	0	0	-112.9934235	48.70513576	FALSE
United States	Florida	Glades	US	FL	America	Americas	23	0	24	0	1	0	173.7745276	0	0	0	-81.18996211	26.95635849	FALSE
United States	Michigan	Gladwin	US	MI	America	Americas	17	0	18	0	1	0	70.72969468	0	0	0	-84.38774817	43.98901072	FALSE
United States	Georgia	Glascock	US	GA	America	Americas	1	0	1	0	0	0	33.65870077	0	0	0	-82.61297636	33.22879932	FALSE
United States	Texas	Glasscock	US	TX	America	Americas	1	0	1	0	0	0	70.9723208	0	0	0	-101.5207776	31.86942909	FALSE
United States	California	Glenn	US	CA	America	Americas	14	0	14	0	0	0	49.30792801	0	0	0	-122.3938452	39.59875897	FALSE
United States	New Jersey	Gloucester	US	NJ	America	Americas	2022	0	2165	0	143	0	742.3637685	0	0	0	-75.13995546	39.71581067	FALSE
United States	Virginia	Gloucester	US	VA	America	Americas	29	0	30	0	1	0	80.32558638	0	0	0	-76.53524337	37.40809042	FALSE
United States	Georgia	Glynn	US	GA	America	Americas	111	0	112	0	1	0	131.313605	0	0	0	-81.53811412	31.23279254	FALSE
United States	Michigan	Gogebic	US	MI	America	Americas	4	0	5	0	1	0	35.77817531	0	0	0	-89.69377193	46.40862701	FALSE
United States	Montana	Golden Valley	US	MT	America	Americas	3	0	3	0	0	0	365.408039	0	0	0	-109.1768522	46.3816474	FALSE
United States	Texas	Goliad	US	TX	America	Americas	7	0	7	0	0	0	91.40767825	0	0	0	-97.42760647	28.65696592	FALSE
United States	Texas	Gonzales	US	TX	America	Americas	109	0	111	0	2	0	532.7062437	0	0	0	-97.49424032	29.45634206	FALSE
United States	Virginia	Goochland	US	VA	America	Americas	89	0	95	0	6	0	399.9494801	0	0	0	-77.90381514	37.71714806	FALSE
United States	Minnesota	Goodhue	US	MN	America	Americas	59	0	62	0	3	0	133.7936987	0	0	0	-92.7234195	44.40849741	FALSE
United States	Idaho	Gooding	US	ID	America	Americas	46	0	46	0	0	0	303.0502668	0	0	0	-114.8108306	42.96927962	FALSE
United States	Georgia	Gordon	US	GA	America	Americas	133	0	148	0	15	0	255.3353001	0	0	0	-84.87296253	34.50487351	FALSE
United States	Wyoming	Goshen	US	WY	America	Americas	5	0	5	0	0	0	37.84724851	0	0	0	-104.3534743	42.08798185	FALSE
United States	Nebraska	Gosper	US	NE	America	Americas	13	0	13	0	0	0	653.2663317	0	0	0	-99.83020279	40.51481965	FALSE
United States	Kansas	Gove	US	KS	America	Americas	1	0	1	0	0	0	37.93626707	0	0	0	-100.4829321	38.91588178	FALSE
United States	Georgia	Grady	US	GA	America	Americas	89	0	93	0	4	0	377.5423213	0	0	0	-84.23418364	30.87454847	FALSE
United States	Oklahoma	Grady	US	OK	America	Americas	82	0	85	0	3	0	152.2369882	0	0	0	-97.88339847	35.0167709	FALSE
United States	New Hampshire	Grafton	US	NH	America	Americas	73	0	74	0	1	0	82.32650246	0	0	0	-71.82057197	43.93779815	FALSE
United States	Arizona	Graham	US	AZ	America	Americas	26	0	27	0	1	0	69.52133275	0	0	0	-109.8882178	32.93166885	FALSE
United States	North Carolina	Graham	US	NC	America	Americas	2	0	2	0	0	0	23.69387513	0	0	0	-83.83369267	35.3506925	FALSE
United States	Tennessee	Grainger	US	TN	America	Americas	6	0	6	0	0	0	25.72898799	0	0	0	-83.51254721	36.27469206	FALSE
United States	Colorado	Grand	US	CO	America	Americas	10	0	10	0	0	0	63.55662896	0	0	0	-106.1178042	40.10603347	FALSE
United States	North Dakota	Grand Forks	US	ND	America	Americas	328	0	331	0	3	0	476.5950094	0	0	0	-97.45450447	47.92093639	FALSE
United States	Vermont	Grand Isle	US	VT	America	Americas	7	0	7	0	0	0	96.75190048	0	0	0	-73.29679772	44.7975824	FALSE
United States	Michigan	Grand Traverse	US	MI	America	Americas	18	0	23	0	5	0	24.70780337	0	0	0	-85.55585247	44.69565625	FALSE
United States	Arkansas	Grant	US	AR	America	Americas	18	0	18	0	0	0	98.5491377	0	0	0	-92.42320562	34.29017991	FALSE
United States	Indiana	Grant	US	IN	America	Americas	185	0	206	0	21	0	313.2174733	0	0	0	-85.65468702	40.51587228	FALSE
United States	Kansas	Grant	US	KS	America	Americas	18	0	18	0	0	0	251.7482517	0	0	0	-101.3079758	37.56227336	FALSE
United States	Kentucky	Grant	US	KY	America	Americas	35	0	39	0	4	0	155.5706251	0	0	0	-84.62415957	38.64962758	FALSE
United States	Louisiana	Grant	US	LA	America	Americas	27	0	28	0	1	0	125.0614141	0	0	0	-92.56124347	31.59882456	FALSE
United States	Minnesota	Grant	US	MN	America	Americas	4	0	4	0	0	0	66.97923644	0	0	0	-96.01139609	45.93424769	FALSE
United States	New Mexico	Grant	US	NM	America	Americas	15	0	15	0	0	0	55.55967109	0	0	0	-108.3827845	32.73911281	FALSE
United States	North Dakota	Grant	US	ND	America	Americas	2	0	2	0	0	0	87.95074758	0	0	0	-101.6390013	46.35821257	FALSE
United States	Oklahoma	Grant	US	OK	America	Americas	2	0	2	0	0	0	46.15739672	0	0	0	-97.78638765	36.796297	FALSE
United States	Oregon	Grant	US	OR	America	Americas	1	0	1	0	0	0	13.89081817	0	0	0	-119.0068631	44.49024544	FALSE
United States	South Dakota	Grant	US	SD	America	Americas	11	0	11	0	0	0	155.984118	0	0	0	-96.77002276	45.1723937	FALSE
United States	Washington	Grant	US	WA	America	Americas	194	0	198	0	4	0	202.5927783	0	0	0	-119.4500749	47.20753737	FALSE
United States	West Virginia	Grant	US	WV	America	Americas	11	0	11	0	0	0	95.08990318	0	0	0	-79.19440518	39.10314817	FALSE
United States	Wisconsin	Grant	US	WI	America	Americas	81	0	93	0	12	0	180.7966718	0	0	0	-90.7063218	42.8671731	FALSE
United States	North Carolina	Granville	US	NC	America	Americas	269	0	278	0	9	0	459.9374617	0	0	0	-78.65184241	36.30337451	FALSE
United States	Michigan	Gratiot	US	MI	America	Americas	66	0	74	0	8	0	181.769055	0	0	0	-84.60505416	43.29265605	FALSE
United States	Kentucky	Graves	US	KY	America	Americas	140	0	159	0	19	0	426.6623732	0	0	0	-88.65143315	36.72292505	FALSE
United States	Kansas	Gray	US	KS	America	Americas	22	0	22	0	0	0	367.4014696	0	0	0	-100.4369088	37.73836671	FALSE
United States	Texas	Gray	US	TX	America	Americas	94	0	96	0	2	0	438.6365713	0	0	0	-100.8129222	35.40081878	FALSE
United States	Washington	Grays Harbor	US	WA	America	Americas	16	0	16	0	0	0	21.31599632	0	0	0	-123.7820567	47.14003705	FALSE
United States	Kentucky	Grayson	US	KY	America	Americas	116	0	124	0	8	0	469.2170886	0	0	0	-86.34248968	37.46231118	FALSE
United States	Texas	Grayson	US	TX	America	Americas	314	0	316	0	2	0	231.9913077	0	0	0	-96.67753461	33.62744998	FALSE
United States	Virginia	Grayson	US	VA	America	Americas	34	0	34	0	0	0	218.6495177	0	0	0	-81.23215889	36.65677234	FALSE
United States	Nebraska	Greeley	US	NE	America	Americas	2	0	2	0	0	0	84.88964346	0	0	0	-98.52150266	41.56742671	FALSE
United States	Kentucky	Green	US	KY	America	Americas	1	0	1	0	0	0	9.139932365	0	0	0	-85.5540745	37.26484328	FALSE
United States	Wisconsin	Green	US	WI	America	Americas	60	0	60	0	0	0	162.3376623	0	0	0	-89.60243287	42.6794956	FALSE
United States	Wisconsin	Green Lake	US	WI	America	Americas	16	0	16	0	0	0	84.59789563	0	0	0	-89.04679553	43.80025981	FALSE
United States	West Virginia	Greenbrier	US	WV	America	Americas	9	0	9	0	0	0	25.96503376	0	0	0	-80.45335881	37.9463652	FALSE
